"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y27","27 anni","99","totale","2020","2020",994,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y27","27 anni","99","totale","2021","2021",926,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y27","27 anni","99","totale","2022","2022",896,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y27","27 anni","99","totale","2023","2023",880,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y27","27 anni","99","totale","2024","2024",863,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y27","27 anni","99","totale","2019","2019",1958,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y27","27 anni","99","totale","2020","2020",1981,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y27","27 anni","99","totale","2021","2021",1925,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y27","27 anni","99","totale","2022","2022",1818,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y27","27 anni","99","totale","2023","2023",1885,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y27","27 anni","99","totale","2024","2024",1890,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y27","27 anni","99","totale","2019","2019",1074,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y27","27 anni","99","totale","2020","2020",1066,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y27","27 anni","99","totale","2021","2021",1018,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y27","27 anni","99","totale","2022","2022",979,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y27","27 anni","99","totale","2023","2023",937,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y27","27 anni","99","totale","2024","2024",915,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y27","27 anni","99","totale","2019","2019",1001,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y27","27 anni","99","totale","2020","2020",1021,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y27","27 anni","99","totale","2021","2021",935,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y27","27 anni","99","totale","2022","2022",945,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y27","27 anni","99","totale","2023","2023",865,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y27","27 anni","99","totale","2024","2024",926,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y27","27 anni","99","totale","2019","2019",2075,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y27","27 anni","99","totale","2020","2020",2087,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y27","27 anni","99","totale","2021","2021",1953,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y27","27 anni","99","totale","2022","2022",1924,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y27","27 anni","99","totale","2023","2023",1802,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y27","27 anni","99","totale","2024","2024",1841,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2019","2019",1135,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2020","2020",1112,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2021","2021",1125,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2022","2022",1110,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2023","2023",1079,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2024","2024",1073,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2019","2019",1017,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2020","2020",972,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2021","2021",969,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2022","2022",926,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2023","2023",965,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2024","2024",928,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2019","2019",2152,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2020","2020",2084,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2021","2021",2094,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2022","2022",2036,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2023","2023",2044,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2024","2024",2001,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2019","2019",1102,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2020","2020",1067,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2021","2021",1109,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2022","2022",1041,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2023","2023",1083,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2024","2024",1115,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2019","2019",1017,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2020","2020",966,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2021","2021",989,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2022","2022",951,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2023","2023",936,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2024","2024",903,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2019","2019",2119,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2020","2020",2033,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2021","2021",2098,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2022","2022",1992,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2023","2023",2019,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2024","2024",2018,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2019","2019",1104,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2020","2020",993,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2021","2021",1061,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2022","2022",955,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2023","2023",947,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2024","2024",1078,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2019","2019",975,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2020","2020",987,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2021","2021",999,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2022","2022",925,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2023","2023",918,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2024","2024",904,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2019","2019",2079,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2020","2020",1980,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2021","2021",2060,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2022","2022",1880,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2023","2023",1865,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2024","2024",1982,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2019","2019",2075,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2020","2020",2007,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2021","2021",2021,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2022","2022",1932,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2023","2023",1863,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y28","28 anni","99","totale","2024","2024",1774,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2019","2019",1045,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2020","2020",1035,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2021","2021",1028,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2022","2022",998,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2023","2023",945,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y28","28 anni","99","totale","2024","2024",935,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2019","2019",1030,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2020","2020",972,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2021","2021",993,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2022","2022",934,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2023","2023",918,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y28","28 anni","99","totale","2024","2024",839,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y29","29 anni","99","totale","2019","2019",1120,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y29","29 anni","99","totale","2020","2020",1156,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y29","29 anni","99","totale","2021","2021",1136,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y29","29 anni","99","totale","2022","2022",1140,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y29","29 anni","99","totale","2023","2023",1137,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y29","29 anni","99","totale","2024","2024",1123,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y29","29 anni","99","totale","2019","2019",962,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y29","29 anni","99","totale","2020","2020",1039,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y29","29 anni","99","totale","2021","2021",1009,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y29","29 anni","99","totale","2022","2022",983,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y29","29 anni","99","totale","2023","2023",949,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y29","29 anni","99","totale","2024","2024",987,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y29","29 anni","99","totale","2019","2019",2082,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y29","29 anni","99","totale","2020","2020",2195,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y29","29 anni","99","totale","2021","2021",2145,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y29","29 anni","99","totale","2022","2022",2123,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y29","29 anni","99","totale","2023","2023",2086,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y29","29 anni","99","totale","2024","2024",2110,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y29","29 anni","99","totale","2019","2019",1083,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y29","29 anni","99","totale","2020","2020",1145,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y29","29 anni","99","totale","2021","2021",1104,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y29","29 anni","99","totale","2022","2022",1125,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y29","29 anni","99","totale","2023","2023",1063,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y29","29 anni","99","totale","2024","2024",1128,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y29","29 anni","99","totale","2019","2019",1056,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y29","29 anni","99","totale","2020","2020",1039,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y29","29 anni","99","totale","2021","2021",983,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y29","29 anni","99","totale","2022","2022",1017,,
